mvp_hfr_id,official_hfr_id,hospital_name,source_record_id,address,latitude,longitude,source
HFR_MOCK_004207,,Shanti Yadav Hospital,8377,"Garhi Balani Road, Rewari, Haryana - 123401",28.1927631,76.6239423,data.gov.in
HFR_MOCK_004208,,Sheel Hospital,8378,"Bawal Road, Rewari, Haryana - 123401",28.1963043,76.6027404,data.gov.in
HFR_MOCK_004209,,Shree Shyam Surgical and Maternity Hospital,8381,"Garhi Bolani Chowk, Rewari, Haryana - 123401",28.1927631,76.6239423,data.gov.in
HFR_MOCK_004210,,Shri Ashwini Saxena Hospital / Shri A Saxena Hospital,8382,"343L Model Town, Bawal Road, Rewari, Haryana - 123401",28.1862453,76.6139278,data.gov.in
HFR_MOCK_004211,,Shri Komal Eye Hospital and Dr Saxena`S Nursing Home,8384,"Circular Road, Rewari, Haryana - 123401",28.1933219,76.6203179,data.gov.in
HFR_MOCK_004212,,Shri Krishan Hospital / Shri Krishana Hospital,8385,"Garhi Bolani Road, Rewari, Haryana - 123401",28.1927631,76.6239423,data.gov.in
HFR_MOCK_004213,,Sukhdev Hospital,8387,"N.R.P. Bass Road, Dharuhera, Rewari, Haryana - 123401",28.1902531,76.7907254,data.gov.in
HFR_MOCK_004214,,Surekha Yadav Maternity Surgical Hospital,8388,"Gari Bolni Road, Rewari, Haryana - 123401",28.1782536,76.6243074,data.gov.in
HFR_MOCK_004215,,Verma Nursing Homre,8389,"N.R.P. Bass Road, Dharuhera, Rewari, Haryana - 123401",28.1902531,76.7907254,data.gov.in
HFR_MOCK_004216,,Dr B Lal Hospital,8392,"Railway Road, Bawal, Rewari, Haryana - 123501",28.0974786,76.5892774,data.gov.in
HFR_MOCK_004217,,"Eye-Q Super Speciality Eye Hospitals, Rewari",8394,"Garhi Bolini Chowk, Circular Road, Rewari, Haryana - 123106",28.1940591,76.621356,data.gov.in
HFR_MOCK_004218,,Apex Health Care and Apex Hospital and Trauma Centre,8395,"Plot No 5, Sector 6, Dharuhera, Rewari, Haryana - 123106",28.2142461,76.7985669,data.gov.in
HFR_MOCK_004219,,Arora Nursing Home,8396,"Near Guru Chowk, Model Town\N, Rewari, Haryana - 123401",31.3084431,75.5658979,data.gov.in
HFR_MOCK_004220,,Arora Nursing Home\n,8401,"Near Guru Chowk, Model Town, Rewari, Haryana - 123401",31.3084431,75.5658979,data.gov.in
HFR_MOCK_004221,,Aastha Hospital,8402,"Vikas Nagar, Rohtak, Haryana - 124001",28.8975169,76.6044498,data.gov.in
HFR_MOCK_004222,,Bharat Nursing Home,8404,"Sonepat Road, Rohtak, Haryana - 124001",28.9007325,76.6256712,data.gov.in
HFR_MOCK_004223,,Chadha Orthopaedic and Dental Research Inst.,8405,"Delhi Road, Opposite Power House, Rohtak, Haryana - 124001",28.4704663,77.314466,data.gov.in
HFR_MOCK_004224,,Chhabra Psychiatric Clinic,8407,"Delhi  Road, Opposite Power House, Model Town, Rohtak, Haryana - 124001",28.6139391,77.2090212,data.gov.in
HFR_MOCK_004225,,City Heart Clinic And Nursing Home,8410,"Approach Road, Near Railway Station, Rohtak, Haryana - 124001",25.8586646,85.7848271,data.gov.in
HFR_MOCK_004226,,Citycare Hospital,8412,"Near Mohan Petrol Pump, Rohtak, Haryana - 124001",26.8710107,75.7815245,data.gov.in
HFR_MOCK_004227,,Civil Hospital,8413,"Sukhpura Chowk, Rohtak, Haryana - 124001",28.8955152,76.606611,data.gov.in
HFR_MOCK_004228,,Dr. Ravi Mohan Clinic and Nursing Home,8415,"223, Subhash Nagar, Rohtak, Haryana - 124001",28.8932993,76.6058888,data.gov.in
HFR_MOCK_004229,,Gaur Nursing Home,8417,"Kewal Ganj, Rohtak, Haryana - 124001",28.8955152,76.606611,data.gov.in
HFR_MOCK_004230,,General Hospital,8418,", Rohtak, Haryana - 124001",28.8955152,76.606611,data.gov.in
HFR_MOCK_004231,,Gupta Ortho Centre,8420,"Near Radio Station, Subhash Road, Rohtak, Haryana - 124001",17.401456,78.469886,data.gov.in
HFR_MOCK_004232,,Ishwar Eye Clinic,8421,"926 Vijay Park (Jhang Colony), Rohtak, Haryana - 124001",28.893931,76.602983,data.gov.in
HFR_MOCK_004233,,Ishwar Orthopaedic Hospital,8422,", Rohtak, Haryana - 124001",28.8955152,76.606611,data.gov.in
HFR_MOCK_004234,,Jain Lifecare,8424,"Jhajjar Road, Rohtak, Haryana - 124001",28.8643157,76.5921164,data.gov.in
HFR_MOCK_004235,,Jeewan Hospital and Nursing Home,8425,"C-123/D-1, Model Town Near D-Park, Rohtak, Haryana - 124001",25.9266775,68.6430287,data.gov.in
HFR_MOCK_004236,,"Maan Hospital,",8429,"Subhash Road, Rohtak, Haryana - 124001",28.8988514,76.587542,data.gov.in
HFR_MOCK_004237,,Malik Hospital,8431,"Hafed Chowk Bye-Pass, Near Sukhpura Chowk, Rohtak, Haryana - 124001",25.8525255,84.0943796,data.gov.in
HFR_MOCK_004238,,Mansarovar Hospital,8434,"Delhi Road, Rohtak, Haryana - 124001",28.8919484,76.6033386,data.gov.in
HFR_MOCK_004239,,Manu Hospital,8435,"Near Sukhpra Chock, Rohtak, Haryana - 124001",28.8955152,76.606611,data.gov.in
HFR_MOCK_004240,,Moda Nursing Home,8438,"Jhajjar Road, Rohtak, Haryana - 124001",28.8643157,76.5921164,data.gov.in
HFR_MOCK_004241,,P G I M S,8441,", Rohtak, Haryana - 124001",28.8955152,76.606611,data.gov.in
HFR_MOCK_004242,,Pt B.D. Sharma Post Graduate Institute Of Medical,8442,", Rohtak, Haryana - 124001",28.8955152,76.606611,data.gov.in
HFR_MOCK_004243,,Rajlaxmi Hosptial,8444,"Nigana Mode Kalanaur, Rohtak, Haryana - 124001",28.831237,76.3955603,data.gov.in
HFR_MOCK_004244,,Rathee Hospital,8445,"Near Jind By Pass Chowk, Jind Road, Rohtak, Haryana - 124001",29.3211153,76.3058328,data.gov.in
HFR_MOCK_004245,,Ravi Child Care Hospital,8447,"Gohana Adda, Rohtak, Haryana - 124001",28.8955152,76.606611,data.gov.in
HFR_MOCK_004246,,Rohtak Maternity Centre,8448,"Civil Road, Rohtak, Haryana - 124001",28.8954105,76.5920877,data.gov.in
HFR_MOCK_004247,,S.K.Mudgil Hospital / S.K.M. Hospital,8450,"1356/29, Model Town,Medical Crossing, Rohtak, Haryana - 124001",28.8816565,76.6072757,data.gov.in
HFR_MOCK_004248,,Sanghi Nursing Home,8452,"Choturamchowk, Rohtak, Haryana - 124001",28.8955152,76.606611,data.gov.in
HFR_MOCK_004249,,Shanti Maternity And Nursing Home,8453,"Jind Bypass Chowk, Jind Road, Jind Road, Rohtak, Haryana - 124001",29.3211153,76.3058328,data.gov.in
HFR_MOCK_004250,,Shree Krishna Clinic,8454,"Medical Mor, Rohtak, Haryana - 124001",28.8955152,76.606611,data.gov.in
HFR_MOCK_004251,,Shree Sai Saans Critical Care Centre,8455,"Shri Ram Plaza , Huda Complex, Shri Ram Plaza, Huda Complex, Rohtak, Haryana - 124001",17.3575226,78.5429113,data.gov.in
HFR_MOCK_004252,,Sukhda Hopital,8459,"Vijay Nagar, Rohtak, Haryana - 124001",28.8955152,76.606611,data.gov.in
HFR_MOCK_004253,,Sun Flag Super Speciality Hospital and Trauma Centre,8460,"Delhi Road,Oppositec.R. Poly Technic, Rohtak, Haryana - 124001",28.5721429,77.2684151,data.gov.in
HFR_MOCK_004254,,Sh. Baba Mast Nath Charitable Hospital,8463,"Asthal Bohar, Rohtak, Haryana - 124021",28.8580845,76.6297232,data.gov.in
HFR_MOCK_004255,,Anirudh Hospital,8464,"Near Bhiwani Stand Meham, Rohtak, Haryana - 124112",28.9636558,76.2963903,data.gov.in
HFR_MOCK_004256,,Jiwan Clinic and Nursing Home,8465,"Main Bazar, Meham, Rohtak, Haryana - 124112",28.9658949,76.2963954,data.gov.in
HFR_MOCK_004257,,Pawan Children S Hospital,8466,"Road, Kalanaur, Rohtak, Haryana - 124113",28.831237,76.3955603,data.gov.in
HFR_MOCK_004258,,Dr.Gogias Super Speciality Dental Care Centre,8467,"Delhi Road, 101, Opposite Liberty Theatre, Subhash Naga, Rohtak, Haryana - 124001",28.6139391,77.2090212,data.gov.in
HFR_MOCK_004259,,"Eye-Q Super Speciality Eye Hospitals, Rohtak",8468,"Makroli House, Sonipat Road, Rohtak, Haryana - 124001",28.8958259,76.6022492,data.gov.in
HFR_MOCK_004260,,Ishwar Eye Centre\n,8470,"926, Vijay Park (Jhang Colony), Rohtak, Haryana - 124001",28.893931,76.602983,data.gov.in
HFR_MOCK_004261,,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences,8472,"Rohtak, Haryana - 124001",28.8955152,76.606611,data.gov.in
HFR_MOCK_004262,,Shanti Maternity and Nursing Home\n,8473,"Jind Bypass Chowk, Jind Road, Jind Road, Rohtak, Haryana - 124001",29.3211153,76.3058328,data.gov.in
HFR_MOCK_004263,,Shri Baba Mast Nath Charitable Hospital,8476,"Asthal Bohar, Rohtak, Haryana - 124021",28.8580845,76.6297232,data.gov.in
HFR_MOCK_004264,,Gaur Brahman Ayurvedic College,8477,"Brahmanwas-,, Rohtak, Haryana - 124001",28.8955152,76.606611,data.gov.in
HFR_MOCK_004265,,Talwar Nursing Home,8479,"Hisar Road, Sirsa, Haryana - 125055",29.5324367,75.0373067,data.gov.in
HFR_MOCK_004266,,Advanced Lasik Laswe Centre,8480,"Near Railway Crossing & Bus Stand, Sirsa, Haryana - 125077",32.9923608,74.9257719,data.gov.in
HFR_MOCK_004267,,Apex Hospital and Research Center - Rsby,8482,"Circular Road, Sirsa, Haryana - 125077",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004268,,Baba Bihari Netralaya - Rsby,8485,"Janta Bhawan Road, Sirsa, Haryana - 125077",29.5423403,75.0276364,data.gov.in
HFR_MOCK_004269,,Bansal Nursing Home - Rsby,8486,"Valmiki Chowk, Sirsa, Haryana - 125077",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004270,,Bikaner Nursing Home - Rsby,8488,"Shiv Chowk, Sirsa, Haryana - 125077",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004271,,Bishnoi Nursing Home,8489,"Behind Gandhi Market, Sirsa, Haryana - 125077",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004272,,Dayal Hospital,8492,"Near Sangwan Circle, Sirsa, Haryana - 125077",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004273,,Garg Children Hospital - Rsby,8498,"Janta Hospital Road, Sirsa, Haryana - 125077",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004274,,General Hospital,8499,"Near F Block, Sirsa, Haryana - 125077",29.5363692,75.015843,data.gov.in
HFR_MOCK_004275,,Jagdish Nursing Home And Heart Care Center,8500,"Near Sangwan Square, Sirsa, Haryana - 125077",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004276,,Khurane Child Health Care and Neonatology Center / Khurana Bal Avam Navjat Shishu Rog Upchar Kendra / Khurana Nursing Home,8503,"Dabwali Road, Sirsa, Haryana - 125077",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004277,,New City Hospital,8508,"64/2, Dabwali Road, Sirsa, Haryana - 125077",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004278,,Santosh Hospital and Maternity Home,8515,"Dabwali Road,, Sirsa, Haryana - 125077",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004279,,Satyam Hospital,8516,"Dabwali Road, Sirsa, Haryana - 125077",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004280,,Sri Shyam Hospital and Maternity Home,8523,"Janta Hospital Road, Sirsa, Haryana - 125077",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004281,,Tomar Nursing Home / Tomer Nursing Home - Rsby,8525,"Hissar Road, Sirsa, Haryana - 125077",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004282,,Agnihotri Surgical and Maternity Hospital,8526,"Mandi Dabwali, Sirsa, Haryana - 125104",29.9671034,74.7001328,data.gov.in
HFR_MOCK_004283,,Singla Maternity and Nursing Home,8529,"Gole Bazar ,Mandi Dabwali, Gole Bazar,Mandi Dabwali, Sirsa, Haryana - 125104",29.9669041,74.6991836,data.gov.in
HFR_MOCK_004284,,Apex Hospital,8531,"Circular Road, Sirsa, Haryana - 125055",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004285,,Neeraj Hospital,8533,"Shiv Chowk, Circular Road, Sirsa, Haryana - 125055",29.4671562,77.7039176,data.gov.in
HFR_MOCK_004286,,Mata Shanti Devi Institute of Nursing,8537,", Sirsa, Haryana - 125055",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004287,,Dr. Praveen Eye Hospital and Research Centre,8539,"Under Railway Over Bridge, Sirsa, Haryana - 125005",9.9818176,76.2983614,data.gov.in
HFR_MOCK_004288,,Bansal Nursing Home,8541,"Valmiki Chowk, Sirsa, Haryana - 125005",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004289,,Bagla Eye Hospital and Laser Centre,8542,"Color Road, Mandi Dabwali, Sirsa, Haryana - 125104",29.9671034,74.7001328,data.gov.in
HFR_MOCK_004290,,Poojaneeya Mata Aas kaur Ji Ayurvedic Hospital\n,8544,"Near Shah Satnam Ji, Dham, Near Shah Satnam ji, Dham, Sirsa, Haryana - 125055",29.5335931,75.0177029,data.gov.in
HFR_MOCK_004291,,Aggarwal Hospital,8547,"Railway Road, Near Truck Union, Ganaur, Sonipat, Haryana - 131001",29.1349669,77.0180345,data.gov.in
HFR_MOCK_004292,,Arpit Hospital,8549,"Baroda Road, Near Csc Gohana, Sonipat, Haryana - 131001",22.3071588,73.1812187,data.gov.in
HFR_MOCK_004293,,Arya Eye Hospital,8550,"Atlas Road, Sonipat, Haryana - 131001",28.9833018,77.0211177,data.gov.in
HFR_MOCK_004294,,Bansal Nursing Home,8553,"226 - 227, Sector - 14, Sonipat, Haryana - 131001",28.4732109,77.0488485,data.gov.in
HFR_MOCK_004295,,Batra Nursing Home and Heart Care Centre,8554,"Old D. C. Road, ,Near Bus Stand, Old D. C. Road,Near Bus Stand, Sonipat, Haryana - 131001",31.1027186,77.1602007,data.gov.in
HFR_MOCK_004296,,Bps Government Medical College For Women Khanpur,8557,"Kalan, Sonipat, Haryana - 131001",29.1637934,76.7899135,data.gov.in
HFR_MOCK_004297,,Chauhan Hospital,8558,"Kath Mandi, Rohtak Road, Sonipat, Haryana - 131001",29.3020317,76.3149783,data.gov.in
HFR_MOCK_004298,,Chhabra Nursing Home,8559,"Atlas Road, Sonipat, Haryana - 131001",28.9833018,77.0211177,data.gov.in
HFR_MOCK_004299,,City Hospital,8560,"Gohana Road, Sonipat, Haryana - 131001",28.9287735,77.091281,data.gov.in
HFR_MOCK_004300,,Civil Hospital,8561,", Sonipat, Haryana - 131001",29.1314364,77.0166022,data.gov.in
HFR_MOCK_004301,,Dahiya Hospital,8562,"Old D.C. Road, Sonipat, Haryana - 131001",28.9864203,77.0264713,data.gov.in
HFR_MOCK_004302,,Darya Ram Hospital,8564,"Murthal Road, Sonipat, Haryana - 131001",28.9287735,77.091281,data.gov.in
HFR_MOCK_004303,,Dn Sharma Hospital Pvt Ltd,8565,"Adarsh Nagar, Near Chintapurni Mandir, Sonipat, Haryana - 131001",31.3386207,75.5764747,data.gov.in
HFR_MOCK_004304,,Dr. J.P. Singh,8567,"846/15D Ashok Nagar, Sonipat, Haryana - 131001",28.9918148,77.0226217,data.gov.in
HFR_MOCK_004305,,Dr. Satbir Dahiya Surgical Hospital,8568,"Kharkhoda, Sonipat, Haryana - 131001",28.8744896,76.9124465,data.gov.in
HFR_MOCK_004306,,Dua Nursing Home,8569,"Hem Nagar, Delhi Road, Sonipat, Haryana - 131001",28.994511,77.027565,data.gov.in
HFR_MOCK_004307,,Esi Dispancry,8570,", Sonipat, Haryana - 131001",28.9287735,77.091281,data.gov.in
HFR_MOCK_004308,,Gaj Raj Hospital,8571,"Near Bus Stand , Gohana, Near Bus Stand, Gohana, Sonipat, Haryana - 131001",29.2421276,76.5091643,data.gov.in
HFR_MOCK_004309,,General Hospital,8572,", Sonipat, Haryana - 131001",28.9287735,77.091281,data.gov.in
HFR_MOCK_004310,,"General Hospital, Bahadurgarh",8573,"Near Court,Jhajjar, Sonipat, Haryana - 131001",28.9287735,77.091281,data.gov.in
HFR_MOCK_004311,,Girdhar Hospital,8574,"Bawa Tarana Road, Khanna Colony, Sonipat, Haryana - 131001",29.5322255,75.0538136,data.gov.in
HFR_MOCK_004312,,Gupta Nursing Home,8576,"Opp, Sector-14, Sonipat, Haryana - 131001",28.9995446,77.0327381,data.gov.in
HFR_MOCK_004313,,Handa Hospital and Heart Care Centre,8577,"Sarang Road, Sonipat, Haryana - 131001",28.9982846,77.0140225,data.gov.in
HFR_MOCK_004314,,Haryana Multispeciality Hospital - Sonipat,8578,"Opposite Bus Stand, Sonipat, Haryana - 131001",28.9287735,77.091281,data.gov.in
HFR_MOCK_004315,,J.K Hindu Charitable Hospital,8579,"Industrial Area, Sonipat, Haryana - 131001",28.976948,77.0201928,data.gov.in
HFR_MOCK_004316,,Jankidas Kapur Memorial Hospital,8580,"Sector- 14, Sonipat, Haryana - 131001",28.9995446,77.0327381,data.gov.in
HFR_MOCK_004317,,Janta Charitable Hospital,8581,"Mandi, Sonipat, Haryana - 131001",28.9287735,77.091281,data.gov.in
HFR_MOCK_004318,,Lala Jai Kishan Hindu Charitable Hospital,8584,"Industrial Area, Sonipat, Haryana - 131001",28.976948,77.0201928,data.gov.in
HFR_MOCK_004319,,Memorial Hospital,8587,"Delhi Road, Sonipat, Haryana - 131001",28.9287735,77.091281,data.gov.in
HFR_MOCK_004320,,Mittal Nursing Home,8589,"Model Town, Sonipat, Haryana - 131001",28.9840222,77.0233415,data.gov.in
HFR_MOCK_004321,,Moolchand Jain Hospital,8590,"Devi Lal Chowk, Ganaur, Sonipat, Haryana - 131001",29.1349669,77.0180345,data.gov.in
HFR_MOCK_004322,,Mukhi Hospital and Nursing Home Pvt. Ltd.,8591,"Ambala Road, Near Bus Stand, Sonipat, Haryana - 131001",30.2503965,77.046211,data.gov.in
HFR_MOCK_004323,,Navjeevan Hospital,8592,"Near Kalupur Chungi, Sonipat, Haryana - 131001",28.9287735,77.091281,data.gov.in
HFR_MOCK_004324,,New Dua Nursing Home,8593,"Hem Nagar Delhi Road, Sonipat, Haryana - 131001",28.994511,77.027565,data.gov.in
HFR_MOCK_004325,,Patil Nursing Home,8594,"Adarsh Nagar, Sonipat, Haryana - 131001",28.9984401,77.0258391,data.gov.in
HFR_MOCK_004326,,Raj Child Health Care and Immunization Centre,8595,"1007 Sector 14, Sonipat, Haryana - 131001",28.9995446,77.0327381,data.gov.in
HFR_MOCK_004327,,Rama Multispeciality Hospital,8597,"Road, Bahalgarh, Sonipat, Haryana - 131001",28.9631624,77.0881034,data.gov.in
HFR_MOCK_004328,,Rawal Multi Speciality Hospital,8598,"Ind. Area, Rohtak Road, Sonipat, Haryana - 131001",28.6838182,77.0109533,data.gov.in
HFR_MOCK_004329,,Satya-Om Eye and Maternity Hosptal,8601,"1138, Sector -14 Main Road Between Sector-14-15, Sonipat, Haryana - 131001",33.6498587,73.0336025,data.gov.in
HFR_MOCK_004330,,Sethi Amar Hospital Heart and Maternity Centre,8604,"Rohtak Road, ,Kharkhoda, Rohtak Road,Kharkhoda, Sonipat, Haryana - 131001",28.8806715,76.9102544,data.gov.in
HFR_MOCK_004331,,Sharma Hospital,8606,"Railway Road, Near Vishwakarma Mandir Ganaur, Sonipat, Haryana - 131001",29.1349669,77.0180345,data.gov.in
HFR_MOCK_004332,,Shiva Hospital / Shiva Krupa Eye Hospital and General Nursing Home,8607,"Dev Nagar, Sonipat, Haryana - 131001",28.9886152,77.0118246,data.gov.in
HFR_MOCK_004333,,Sikri Hospital,8608,"Pukhas Adda, Sonipat, Haryana - 131001",28.9287735,77.091281,data.gov.in
HFR_MOCK_004334,,Smt. Angoori Devi Ortho and General Hospital,8609,"Khewra Road, Bahalgarh, Sonipat, Haryana - 131001",28.9631624,77.0881034,data.gov.in
HFR_MOCK_004335,,Archana Hospital,8613,"Bus Stand,Rohtak Road,Gohana, Sonipat, Haryana - 131301",28.9641228,76.2957358,data.gov.in
HFR_MOCK_004336,,Gohana Hospital,8616,"Bus Stand ,Gohana, Bus Stand,Gohana, Sonipat, Haryana - 131301",29.1384064,76.6932438,data.gov.in
HFR_MOCK_004337,,Sajni Nursing Home,8617,"Gohana, Sonipat, Haryana - 131301",29.1384064,76.6932438,data.gov.in
HFR_MOCK_004338,,Setiya Nursing Home,8618,"Old Bus Stand Gohana, Sonipat, Haryana - 131301",29.1384064,76.6932438,data.gov.in
HFR_MOCK_004339,,Mool Chand Jain Hospital,8622,"Namaste Chowk, Ganaur, Sonipat, Haryana - 131101",29.1349669,77.0180345,data.gov.in
HFR_MOCK_004340,,"BPS GovernmentMedical College, Khanpur Kalan",8623,"Sonepat, Sonipat, Haryana - 131305",28.9287735,77.091281,data.gov.in
HFR_MOCK_004341,,Aarogyam Hospital,8625,"Huda, Sector-18 Road, Jagadhri, Yamunanagar, Haryana - 135001",30.1702088,77.2865519,data.gov.in
HFR_MOCK_004342,,Christian Hospital,8627,"Jagadhari, Yamunanagar, Haryana - 135001",30.1680858,77.2969204,data.gov.in
HFR_MOCK_004343,,Civil Hospital,8628,", Yamunanagar, Haryana - 135001",30.1290485,77.2673901,data.gov.in
HFR_MOCK_004344,,Deswal Hospital Childrens and Maternity Centre,8629,"Opp Gupta Petrol Pump , Near Dimple Cinema Ynr Road, Jagadhri, Opp Gupta Petrol Pump, Near Dimple Cinema Ynr Road, Jagadhri, Yamunanagar, Haryana - 135001",30.1680858,77.2969204,data.gov.in
HFR_MOCK_004345,,Garg Ent Hospital,8630,"Puran Vihar, Jagadhri, Yamunanagar, Haryana - 135001",30.1680858,77.2969204,data.gov.in
HFR_MOCK_004346,,Goel Hospital,8631,"Sawanpuri , Road,Jagadhri, Sawanpuri, Road,Jagadhri, Yamunanagar, Haryana - 135001",30.1680858,77.2969204,data.gov.in
HFR_MOCK_004347,,Jain Hospital,8632,"Near District Court, Byepass Road, Sector-17,Huda, Jagadhri, Yamunanagar, Haryana - 135001",30.1522754,77.3008506,data.gov.in
HFR_MOCK_004348,,Jindal Hospital,8633,"Brain , Spine & Taruma Centre,Sector-17 , Huda ,Jagadhari, Brain, Spine & Taruma Centre,Sector-17 Huda ,Jagadhari, Yamunanagar, Haryana - 135001",30.1522754,77.3008506,data.gov.in
HFR_MOCK_004349,,Kapoor General and Maternity Hospital,8634,"Chhachhrauli Road, Near Buria Chowk, Jagdhari, Yamunanagar, Haryana - 135001",30.2430239,77.358284,data.gov.in
HFR_MOCK_004350,,Mittal Hospital,8635,"Near Civil Hospital,Jagadhri, Yamunanagar, Haryana - 135001",30.3829698,76.7788937,data.gov.in
HFR_MOCK_004351,,S.K. Hospital - Jagadhri,8637,"Near Dimple Cinema,  Road, Jagadhri, Yamunanagar, Haryana - 135001",30.1680858,77.2969204,data.gov.in
HFR_MOCK_004352,,S.P.Infertility and Surgical Centre Pvt. Ltd. / S.P. Hospital,8638,"Opposite Saraswati School, Chhachhrauli Poanta Road, Jagadhri. 39,Shiv Puri Colony, Jagadhri, Yamunanagar, Haryana - 135001",30.1680858,77.2969204,data.gov.in
HFR_MOCK_004353,,Sabbarwal Hospital,8639,"Bilaspur Bye Pass Road ,Jagadhri, Bilaspur Bye Pass Road,Jagadhri, Yamunanagar, Haryana - 135001",30.1680858,77.2969204,data.gov.in
HFR_MOCK_004354,,Aggarwal Hospital,8641,"Main Jagadhri Road, Yamunanagar, Haryana - 135002",30.1290485,77.2673901,data.gov.in
HFR_MOCK_004355,,Chadha Hospital,8644,"409-L, Sarni Chowk, Yamunanagar, Haryana - 135002",30.1290485,77.2673901,data.gov.in
HFR_MOCK_004356,,City Hospital,8645,"Jagadhri- Bye Pass Road Sector-17, Yamunanagar, Haryana - 135002",30.1680858,77.2969204,data.gov.in
HFR_MOCK_004357,,Friends Integrated Hospital,8651,"Workshop Road, Near I.T.I, Yamunanagar, Haryana - 135002",30.1325177,77.2801274,data.gov.in
HFR_MOCK_004358,,Gaba Hospital,8652,"Bypass Road, Yamunanagar, Haryana - 135002",30.1290485,77.2673901,data.gov.in
HFR_MOCK_004359,,Gautam Hospital,8653,"399 , Model Colony ,  399 , Model Colony, 399, Model Colony  399 , Model Colony, Yamunanagar, Haryana - 135002",32.4424479,74.1216683,data.gov.in
HFR_MOCK_004360,,M L General Hospital,8660,", Yamunanagar, Haryana - 135002",30.1290485,77.2673901,data.gov.in
HFR_MOCK_004361,,Madan Memorial Children Hospital,8661,"Madan Chowk Madel Town, Yamunanagar, Haryana - 135002",28.6580088,77.2347848,data.gov.in
